"caseid","teamweight","birthyr","educ","race","CC21_330a","pid3","pid7","gender4","BGU_Trumpapproval","CC21_315a","treatment_group","BGU_conf1","BGU_conf2","BGU_conf3","BGU_conf4","BGU_conf5","BGU_conf6","BGU_knowledge1","BGU_knowledge2","BGU_knowledge3","BGU_knowledge4","BGU_knowledge5","BGU_knowledge6","BGU_discussion1","BGU_discussion2","BGU_discussion3","BGU_discussion4","BGU_discussion5","BGU_discussion6","BGU_discussion7","BGU_discussion8","BGU_discussion9","ideo5","newsint","faminc_new","knowledge","inverted_BGU_discussion1","inverted_BGU_discussion2","inverted_BGU_discussion3","inverted_BGU_discussion4","inverted_BGU_discussion5","inverted_BGU_discussion6","inverted_BGU_discussion7","inverted_BGU_discussion8","inverted_BGU_discussion9","pol_dis_friend","BGU_conf1_rec","BGU_conf2_rec","BGU_conf3_rec","BGU_conf4_rec","BGU_conf5_rec","BGU_conf6_rec","SCI","policy_positions_raw","policy_opinion","policy_issue","control","libtrump","contrump","libfriend","confriend","treatment_status","age","race_white","male","trump_approve","trump_approve_num","democrat","republican","independent","party_id"
1649218303,0.554891073596433,1972,2,2,8,1,1,2,3,5,"TL",3,1,3,2,3,3,1,1,-7,1,4,2,4,3,2,3,5,3,2,1,3,4,1,6,3,3,4,5,4,2,4,5,6,4,4.11,2,1,2,1,2,2,1.75,"BGU_Trumplib8",-1,8,0,1,0,0,0,1,49,0,0,"Neither",2,1,0,0,"Democrat"
1649218303,0.554891073596433,1972,2,2,8,1,1,2,3,5,"TL",3,1,3,2,3,3,1,1,-7,1,4,2,4,3,2,3,5,3,2,1,3,4,1,6,3,3,4,5,4,2,4,5,6,4,4.11,2,1,2,1,2,2,1.75,"BGU_Trumplib9",-1,9,0,1,0,0,0,1,49,0,0,"Neither",2,1,0,0,"Democrat"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib1",1,1,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib2",1,2,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib3",1,3,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib4",1,4,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib5",1,5,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib6",1,6,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib7",1,7,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib8",0,8,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649223977,4.37333808605919,1959,2,3,4,2,6,1,5,2,"CFL",3,2,2,3,2,2,1,1,6,4,1,3,3,3,6,2,6,3,3,4,3,3,1,12,5,4,4,1,5,1,4,4,3,4,3.33,2,1,3,2,1,3,2.25,"BGU_friendlib9",1,9,0,0,0,1,0,1,62,0,1,"Disapprove",1,0,1,0,"Republican"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control1",1,1,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control2",1,2,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control3",-1,3,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control4",-1,4,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control5",1,5,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control6",0,6,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control7",1,7,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control8",-1,8,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649295737,1.69367062717551,1958,4,1,8,3,4,2,2,4,"control",4,1,1,3,1,2,9,9,4,9,9,2,6,6,6,6,6,6,6,6,6,NA,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,"BGU_control9",-1,9,1,0,0,0,0,0,63,1,0,"Approve",3,0,0,1,"Independent/Other"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib1",1,1,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib2",-1,2,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib3",-1,3,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib4",-1,4,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib5",0,5,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib6",-1,6,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib7",1,7,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib8",0,8,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649285541,0.429922353872823,1985,3,3,6,2,7,2,1,4,"TL",1,2,4,4,2,3,9,1,8,9,3,9,5,5,6,5,6,6,6,5,6,4,3,NA,1,2,2,1,2,1,1,1,2,1,1.44,3,1,1,3,1,2,1.75,"BGU_Trumplib9",-1,9,0,1,0,0,0,1,36,0,0,"Approve",3,0,1,0,"Republican"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib1",1,1,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib2",1,2,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib3",0,3,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib4",1,4,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib5",1,5,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib6",1,6,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib7",1,7,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib8",1,8,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649331573,0.419913548056378,1972,4,1,4,1,1,2,5,2,"CFL",3,2,2,2,2,1,9,2,-7,4,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,6,6,5,5,5,6,5,6,6,5.56,2,1,3,1,1,3,2.25,"BGU_friendlib9",1,9,0,0,0,1,0,1,49,1,0,"Disapprove",1,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib1",1,1,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib2",1,2,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib3",0,3,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib4",1,4,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib5",0,5,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib6",1,6,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib7",1,7,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib8",1,8,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649350293,0.539278871922668,1999,3,1,4,1,2,1,6,1,"CFL",9,9,9,9,9,9,9,9,-7,9,1,1,3,3,6,4,5,5,3,3,6,3,NA,NA,1,4,4,1,3,2,2,4,4,1,2.78,2,2,2,2,2,2,2,"BGU_friendlib9",0,9,0,0,0,1,0,1,22,1,1,"Neither",2,1,0,0,"Democrat"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon1",1,1,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon2",-1,2,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon3",1,3,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon4",1,4,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon5",-1,5,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon6",1,6,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon7",-1,7,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon8",-1,8,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649404965,1.87882762889648,1979,6,4,6,2,6,1,5,4,"TC",5,3,4,2,3,4,9,2,6,1,1,3,6,6,6,6,4,3,6,6,6,4,2,15,4,1,1,1,1,3,4,1,1,1,1.56,1,2,1,1,2,1,1.25,"BGU_Trumpcon9",1,9,0,0,1,0,0,1,42,0,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib1",-1,1,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib2",-1,2,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib3",-1,3,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib4",1,4,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib5",-1,5,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib6",-1,6,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib7",0,7,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib8",-1,8,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649448595,1.69350303479795,1991,2,1,2,2,6,1,5,4,"TL",3,3,5,1,1,4,2,2,5,4,1,2,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.5,"BGU_Trumplib9",-1,9,0,1,0,0,0,1,30,1,1,"Disapprove",1,0,1,0,"Republican"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib1",1,1,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib2",1,2,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib3",1,3,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib4",1,4,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib5",-1,5,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib6",1,6,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib7",1,7,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib8",1,8,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649456277,0.400157773120344,1962,4,6,3,1,1,2,5,2,"TL",3,2,3,4,2,4,9,1,4,4,1,2,1,2,5,3,6,5,3,1,5,2,1,3,2,6,5,2,4,1,2,4,6,2,3.56,2,1,2,3,1,1,1.5,"BGU_Trumplib9",1,9,0,1,0,0,0,1,59,0,0,"Disapprove",1,1,0,0,"Democrat"
1649534499,2.045572631346,1962,2,2,3,3,3,1,5,1,"CFL",4,3,3,4,3,2,1,1,6,1,1,3,4,3,6,5,5,4,4,4,6,3,1,3,6,3,4,1,2,2,3,3,3,1,2.44,1,2,2,3,2,3,2,"BGU_friendlib1",1,1,0,0,0,1,0,1,59,0,1,"Disapprove",1,0,0,1,"Independent/Other"
